transcript_id,SRR11452251.bam.gtf,SRR11452262.bam.gtf,SRR11452263.bam.gtf,SRR4048723.bam.gtf
Montipora_capitata_HIv3___RNAseq.g43770.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30830.t1,0,2,5,4
Montipora_capitata_HIv3___RNAseq.g20963.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40781.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33088.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42327.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3138.t1,62,79,54,21
Montipora_capitata_HIv3___TS.g8783.t1,1331,1385,2090,767
Montipora_capitata_HIv3___TS.g2167.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36110.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42018.t1,27,76,48,30
Montipora_capitata_HIv3___RNAseq.g38804.t1,43,33,108,24
Montipora_capitata_HIv3___RNAseq.g29981.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18625.t1,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g38729.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20666.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28454.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13369.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50207.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49414.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6675.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11728.t3,3105,2567,4526,1850
Montipora_capitata_HIv3___RNAseq.g40303.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17073.t1,0,0,0,1
Montipora_capitata_HIv3___TS.g40053.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50533.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7124.t2a,241,167,534,127
Montipora_capitata_HIv3___TS.g2832.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43569.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7124.t2b,277,306,502,296
Montipora_capitata_HIv3___RNAseq.34795_t,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48410.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15417.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g2625.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g16850.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41742.t1,0,0,0,10
Montipora_capitata_HIv3___RNAseq.g11935.t1,216,174,198,160
Montipora_capitata_HIv3___RNAseq.g15583.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g18735.t1b,21,25,42,53
Montipora_capitata_HIv3___TS.g43874.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21871.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42639.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7021.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35669.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17056.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40783.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g15326.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37820.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35146.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8048.t1b,1453,997,1805,1192
Montipora_capitata_HIv3___RNAseq.g40094.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8048.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g34807.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11937.t1,2274,956,2818,1639
Montipora_capitata_HIv3___TS.g36763.t3,336,209,239,190
Montipora_capitata_HIv3___RNAseq.g16512.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17386.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30427.t1,0,24,20,0
Montipora_capitata_HIv3___RNAseq.g26428.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7040.t1,0,0,0,54
Montipora_capitata_HIv3___RNAseq.g32347.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21029.t1,204,173,216,400
Montipora_capitata_HIv3___RNAseq.g19438.t1,4,8,0,11
Montipora_capitata_HIv3___RNAseq.g25878.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8357.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g38119.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22700.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7356.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28701.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8441.t1,966,262,1018,600
Montipora_capitata_HIv3___RNAseq.g18727.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g9161.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33735.t1,36,0,26,19
Montipora_capitata_HIv3___RNAseq.g9351.t1,206,130,326,105
Montipora_capitata_HIv3___RNAseq.g27613.t1,63,107,129,33
Montipora_capitata_HIv3___TS.g5412.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24841.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27374.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48466.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31183.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6867.t1,195,0,58,123
Montipora_capitata_HIv3___RNAseq.g31985.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4100.t1,0,0,7,0
Montipora_capitata_HIv3___TS.g30442.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27206.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g35698.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41987.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38495.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49599.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2807.t1,281,145,512,399
Montipora_capitata_HIv3___RNAseq.g38809.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15077.t1,124,122,177,273
Montipora_capitata_HIv3___RNAseq.g40362.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8994.t1,39,24,58,19
Montipora_capitata_HIv3___RNAseq.g23966.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40066.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47787.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34805.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49841.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43313.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27204.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39393.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g7490.t4,1316,827,1929,661
Montipora_capitata_HIv3___RNAseq.g17311.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21236.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7354.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g22702.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21921.t1,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g14680.t1,246,180,277,276
Montipora_capitata_HIv3___TS.g14585.t3,1541,1601,2159,2451
Montipora_capitata_HIv3___RNAseq.g41229.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42470.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19605.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13029.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5514.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g5559.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13029.t1b,0,3,0,5
Montipora_capitata_HIv3___TS.g38225.t1b,44,70,30,54
Montipora_capitata_HIv3___TS.g38225.t1a,98,163,179,41
Montipora_capitata_HIv3___RNAseq.g35972.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19298.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14945.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10040.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16659.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35702.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4472.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g49035.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g46577.t1,120,0,64,23
Montipora_capitata_HIv3___RNAseq.g38332.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26794.t1,95,183,127,86
Montipora_capitata_HIv3___RNAseq.g9885.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7705.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35164.t1,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g41137.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21925.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g2927.t1,249,221,289,216
Montipora_capitata_HIv3___RNAseq.g43314.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39093.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23964.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g47505.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50582.t1,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g19609.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47856.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g16384.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9745.t1,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g30611.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33898.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25122.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16541.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19199.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36392.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50580.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22420.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30859.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28149.t2,71,33,210,45
Montipora_capitata_HIv3___RNAseq.g33899.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43772.t1,320,310,587,109
Montipora_capitata_HIv3___TS.g15089.t1,10,0,15,6
Montipora_capitata_HIv3___RNAseq.g25826.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35970.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47205.t1,129,215,241,390
Montipora_capitata_HIv3___RNAseq.g37745.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g753.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30242.t1,31,83,108,87
Montipora_capitata_HIv3___RNAseq.g16640.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30428.t1,422,224,530,517
Montipora_capitata_HIv3___TS.g9440.t1b,1543,1542,2812,2018
Montipora_capitata_HIv3___RNAseq.g29097.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43609.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g14220.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6848.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45598.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32348.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35166.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15324.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g41197.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g28649.t1,55,30,129,103
Montipora_capitata_HIv3___RNAseq.g11575.t1,0,65,54,17
Montipora_capitata_HIv3___RNAseq.g3949.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g41640.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3787.t1,251,141,230,45
Montipora_capitata_HIv3___RNAseq.g47608.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12269.t1,4,4,5,3
Montipora_capitata_HIv3___RNAseq.g23127.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16854.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17158.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48866.t1,35,108,65,57
Montipora_capitata_HIv3___TS.g13379.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34041.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23615.t1,0,0,0,56
Montipora_capitata_HIv3___RNAseq.g50328.t1,91,53,65,97
Montipora_capitata_HIv3___RNAseq.g48868.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42892.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35679.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25184.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33567.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21477.t1,52,295,561,98
Montipora_capitata_HIv3___TS.g49241.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22422.t1,21,22,69,166
Montipora_capitata_HIv3___RNAseq.g21735.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1306.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45661.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45376.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34043.t1,2953,2132,3603,4561
Montipora_capitata_HIv3___RNAseq.g41382.t1,802,653,1163,549
Montipora_capitata_HIv3___RNAseq.g5074.t1,438,440,534,536
Montipora_capitata_HIv3___TS.g18533.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g31595.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43646.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8312.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15639.t1,1342,520,1653,748
Montipora_capitata_HIv3___RNAseq.g9353.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34456.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4403.t1,1,0,0,0
Montipora_capitata_HIv3___RNAseq.g36570.t2,0,0,3,15
Montipora_capitata_HIv3___RNAseq.g38008.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16592.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46619.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34393.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g34393.t1b,0,0,0,0
Montipora_capitata_HIv3___TS.g49243.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g3132.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32125.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4143.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8157.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11408.t1,9836,11886,13665,8469
Montipora_capitata_HIv3___RNAseq.g27871.t1,165,215,253,241
Montipora_capitata_HIv3___RNAseq.g45231.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17434.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27088.t1,144,568,496,534
Montipora_capitata_HIv3___RNAseq.g7622.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g8457.t2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25793.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g723.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33343.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28055.t1,99,110,187,102
Montipora_capitata_HIv3___RNAseq.g24148.t1,576,588,935,326
Montipora_capitata_HIv3___RNAseq.g17986.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13744.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45931.t2,5773,6742,8235,5245
Montipora_capitata_HIv3___RNAseq.g36951.t1,2230,963,2193,1499
Montipora_capitata_HIv3___TS.g10911.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21737.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40477.t1,87,191,183,203
Montipora_capitata_HIv3___RNAseq.g38989.t1,21,0,10,16
Montipora_capitata_HIv3___RNAseq.g27873.t1,135,125,177,145
Montipora_capitata_HIv3___RNAseq.g17920.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5076.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g24561.t2,203,246,387,143
Montipora_capitata_HIv3___TS.g24588.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8310.t2,0,6,0,1
Montipora_capitata_HIv3___RNAseq.g19299.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31249.t1,24,51,41,16
Montipora_capitata_HIv3___RNAseq.g41380.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g33842.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g50800.t1a,72,38,142,84
Montipora_capitata_HIv3___TS.g50800.t1b,2560,3491,3354,5135
Montipora_capitata_HIv3___RNAseq.g26309.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g40475.t1,22,15,41,16
Montipora_capitata_HIv3___RNAseq.g28131.t1,268,460,438,589
Montipora_capitata_HIv3___RNAseq.g20726.t2,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g5809.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34404.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g34830.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30985.t1,157,77,192,84
Montipora_capitata_HIv3___RNAseq.g46491.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g45524.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g36349.t1,217,166,326,225
Montipora_capitata_HIv3___RNAseq.g14475.t1,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g36674.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2912.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20269.t1,12,0,6,4
Montipora_capitata_HIv3___RNAseq.g31239.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25791.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2912.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38466.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g6594.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g12963.t1,34,48,26,7
Montipora_capitata_HIv3___TS.g37699.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g11685.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11382.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32143.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g10636.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3645.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39214.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g2168.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g44002.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18168.t1,7,0,42,36
Montipora_capitata_HIv3___RNAseq.g18984.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33634.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g49968.t1,0,0,10,0
Montipora_capitata_HIv3___TS.g30646.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50372.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30425.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g24754.t2,156,132,306,73
Montipora_capitata_HIv3___RNAseq.g39007.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3110.t1,33,63,121,127
Montipora_capitata_HIv3___RNAseq.g46372.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46541.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11634.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g7393.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26581.t1,878,396,1242,1309
Montipora_capitata_HIv3___TS.g36750.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g29860.t1,0,0,0,14
Montipora_capitata_HIv3___RNAseq.g37369.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g28468.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42192.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30750.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46370.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g17002.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19726.t1,175,210,378,152
Montipora_capitata_HIv3___RNAseq.g36390.t1,168,211,187,101
Montipora_capitata_HIv3___RNAseq.g1496.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g36316.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g19845.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38464.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48341.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37308.t1,4,0,0,15
Montipora_capitata_HIv3___RNAseq.g22252.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36544.t1,2,34,12,10
Montipora_capitata_HIv3___RNAseq.g30752.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g21468.t2,65,61,70,76
Montipora_capitata_HIv3___TS.g2376.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g43126.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35526.t1,52,55,38,24
Montipora_capitata_HIv3___RNAseq.g11521.t1,74,113,141,63
Montipora_capitata_HIv3___RNAseq.g4228.t1,0,0,6,1
Montipora_capitata_HIv3___TS.g28845.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g15601.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g32179.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13007.t1,1539,1616,2105,1608
Montipora_capitata_HIv3___RNAseq.g7553.t1,4,8,0,0
Montipora_capitata_HIv3___RNAseq.g22250.t1,356,484,563,305
Montipora_capitata_HIv3___RNAseq.g49879.t1,1639,1508,2823,1016
Montipora_capitata_HIv3___RNAseq.g28230.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43066.t1,456,319,554,573
Montipora_capitata_HIv3___RNAseq.g42190.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g28214.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16237.t1,2,0,0,0
Montipora_capitata_HIv3___RNAseq.g40410.t1,192,209,306,460
Montipora_capitata_HIv3___RNAseq.g35501.t1,216,115,293,315
Montipora_capitata_HIv3___RNAseq.g23617.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22978.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g36379.t1,0,0,30,0
Montipora_capitata_HIv3___RNAseq.g17000.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11105.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g20157.t1,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g48343.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47722.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42813.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g30208.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46706.t1,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g28216.t1,546,242,711,477
Montipora_capitata_HIv3___RNAseq.g5871.t1,138,85,227,87
Montipora_capitata_HIv3___RNAseq.g50150.t1,970,750,1508,1411
Montipora_capitata_HIv3___RNAseq.g45339.t1,57,0,30,49
Montipora_capitata_HIv3___RNAseq.g45374.t1,12,0,0,0
Montipora_capitata_HIv3___RNAseq.g19359.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31798.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g86.t1,108,95,122,314
Montipora_capitata_HIv3___TS.g12711.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g20141.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g1946.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3936.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g22572.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11374.t1,0,0,6,0
Montipora_capitata_HIv3___RNAseq.g20155.t1,101,122,98,313
Montipora_capitata_HIv3___TS.g20591.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g36496.t1,3138,1943,2988,2375
Montipora_capitata_HIv3___RNAseq.g49376.t1,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g24483.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33956.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g42012.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19849.t1,13,6,13,6
Montipora_capitata_HIv3___TS.g43821.t1,0,0,0,13
Montipora_capitata_HIv3___RNAseq.g14672.t1,0,20,22,18
Montipora_capitata_HIv3___RNAseq.g27615.t1,80,128,119,138
Montipora_capitata_HIv3___RNAseq.g36729.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g36729.t1a,0,0,0,0
Montipora_capitata_HIv3___TS.g28236.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g22894.t1,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g39374.t1,0,0,0,0
Montipora_capitata_HIv3___TS.g26780.t1,0,0,19,16
Montipora_capitata_HIv3___RNAseq.g35001.t1,981,543,1343,765
Montipora_capitata_HIv3___RNAseq.g31934.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g37254.t1,662,1078,929,747
Montipora_capitata_HIv3___RNAseq.g15444.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16846.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16846.t1a,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g23517.t1,524,237,610,256
Montipora_capitata_HIv3___RNAseq.g11107.t1,3175,3521,4650,3927
Montipora_capitata_HIv3___RNAseq.g42441.t1,800,454,1141,210
Montipora_capitata_HIv3___RNAseq.g16243.t1,0,0,0,2
Montipora_capitata_HIv3___TS.g27496.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3503.t1,67,52,113,72
Montipora_capitata_HIv3___RNAseq.g38846.t1c,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g50152.t1,2277,1959,3719,1575
Montipora_capitata_HIv3___RNAseq.g24350.t1,0,0,28,34
Montipora_capitata_HIv3___RNAseq.g25679.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5528.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38846.t1b,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g84.t1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g16607.t1,3491,2734,5545,2322
